Date,Open,High,Low,Close,Adj Close,Volume
2009-12-01,35.410000,36.099998,33.990002,34.200001,25.498030,19550300
2010-01-01,35.180000,35.840000,32.340000,32.340000,24.672974,21499100
2010-02-01,32.880001,33.599998,30.830000,32.580002,24.856071,21178200
2010-03-01,32.669998,34.939999,32.509998,34.619999,26.412432,26188900
2010-04-01,34.980000,35.900002,33.220001,33.660000,25.688271,31951900
2010-05-01,33.750000,33.990002,26.980000,29.780001,22.727173,48920100
2010-06-01,29.570000,31.790001,28.450001,29.240000,22.315062,42794000
2010-07-01,29.570000,33.139999,29.139999,32.650002,24.917471,27149000
2010-08-01,33.340000,33.919998,30.760000,31.480000,24.024557,26081700
2010-09-01,32.279999,35.099998,32.180000,34.520000,26.344595,24197500
2010-10-01,34.919998,36.580002,34.279999,35.919998,27.413031,22129200
2010-11-01,35.939999,37.500000,34.000000,34.160000,26.069851,23512800
2010-12-01,34.889999,37.049999,34.840000,36.150002,27.588562,28585400
2011-01-01,36.419998,37.549999,35.270000,36.930000,28.881847,44689700
2011-02-01,37.419998,38.500000,37.119999,38.279999,29.937647,32788000
2011-03-01,38.389999,38.430000,33.980000,37.310001,29.179035,45071200
2011-04-01,37.419998,39.790001,36.650002,39.619999,30.995714,53918800
2011-05-01,39.830002,39.939999,36.560001,38.549999,30.158632,35704100
2011-06-01,38.389999,38.410000,35.750000,38.080002,29.790937,49392800
2011-07-01,38.020000,38.520000,35.980000,37.169998,29.079025,25330400
2011-08-01,37.610001,37.660000,31.370001,33.980000,26.583403,73229700
2011-09-01,33.830002,34.099998,29.110001,30.129999,23.571453,52555900
2011-10-01,29.910000,35.360001,28.639999,33.070000,25.871494,44145100
2011-11-01,31.799999,33.380001,29.360001,32.380001,25.331690,37665600
2011-12-01,32.240002,32.790001,29.889999,30.629999,23.962616,60691700
2012-01-01,31.260000,32.810001,30.320000,32.349998,26.182354,52800200
2012-02-01,32.770000,34.500000,32.730000,33.930000,27.461115,42459100
2012-03-01,34.090000,34.669998,32.619999,34.029999,27.542055,56392700
2012-04-01,33.880001,34.500000,32.000000,33.220001,26.895193,53006900
2012-05-01,33.169998,33.509998,29.180000,29.510000,23.891548,57049000
2012-06-01,28.990000,31.620001,28.750000,31.570000,25.559341,58550200
2012-07-01,31.680000,32.139999,29.910000,31.650000,25.624111,49340500
2012-08-01,31.850000,33.450001,30.980000,32.689999,26.466099,48388700
2012-09-01,32.580002,35.169998,32.340000,32.880001,26.619930,47318400
2012-10-01,33.200001,34.240002,32.669998,33.230000,27.451361,42004600
2012-11-01,33.439999,34.230000,31.980000,34.130001,28.194860,56865500
2012-12-01,34.250000,35.580002,34.119999,35.230000,29.103567,67586700
2013-01-01,35.810001,36.849998,35.160000,36.580002,30.517759,64102600
2013-02-01,36.830002,36.970001,35.430000,36.160000,30.167358,77243200
2013-03-01,35.939999,37.250000,35.790001,36.430000,30.392626,67704800
2013-04-01,36.250000,38.330002,35.919998,38.330002,32.119114,60862700
2013-05-01,38.320000,39.669998,37.180000,37.189999,31.163839,57571400
2013-06-01,37.189999,37.830002,34.330002,35.599998,29.831472,64042900
2013-07-01,35.980000,38.099998,35.419998,37.450001,31.866968,68527700
2013-08-01,37.930000,38.590000,36.820000,36.849998,31.356411,70916200
2013-09-01,37.709999,40.590000,37.389999,39.580002,33.679428,72697200
2013-10-01,39.619999,41.560001,38.840000,40.849998,34.903156,80166100
2013-11-01,40.650002,41.320000,40.040001,41.119999,35.133858,64108000
2013-12-01,40.990002,41.880001,39.630001,41.680000,35.612328,68063300
2014-01-01,41.220001,41.700001,39.310001,39.509998,33.936840,69441900
2014-02-01,39.470001,42.070000,38.720001,41.860001,35.955360,69042200
2014-03-01,41.180000,42.299999,40.169998,41.270000,35.448589,71154000
2014-04-01,41.480000,41.959999,40.380001,41.919998,36.392574,86403500
2014-05-01,42.180000,42.669998,41.610001,42.660000,37.035000,57971400
2014-06-01,42.770000,43.480000,42.139999,42.590000,36.974239,65006200
2014-07-01,42.820000,43.150002,41.549999,41.580002,36.531231,63698700
2014-08-01,41.430000,41.970001,40.430000,41.689999,36.627857,60564000
2014-09-01,41.759998,42.110001,39.619999,39.750000,34.923424,59497000
2014-10-01,39.520000,39.639999,36.360001,39.610001,34.983147,120639900
2014-11-01,39.380001,39.939999,38.660000,39.610001,34.983147,62672100
2014-12-01,39.639999,39.709999,37.090000,37.880001,33.455227,160807600
2015-01-01,37.950001,38.889999,36.310001,38.150002,33.904324,123768200
2015-02-01,38.439999,40.650002,38.299999,40.500000,35.992794,129283300
2015-03-01,40.520000,41.209999,38.860001,39.830002,35.397358,108856900
2015-04-01,40.049999,42.290001,39.830002,41.369999,36.928967,110143200
2015-05-01,41.590000,42.509998,40.889999,41.349998,36.911110,70154500
2015-06-01,41.459999,41.959999,39.509998,39.650002,35.393600,98757400
2015-07-01,40.119999,40.770000,38.169998,40.230000,36.360928,117231500
2015-08-01,40.250000,40.639999,35.110001,37.320000,33.730789,173660600
2015-09-01,36.320000,38.009998,34.709999,35.639999,32.212360,166743100
2015-10-01,35.840000,38.700001,35.439999,38.040001,34.533207,117211800
2015-11-01,38.230000,38.500000,36.869999,37.750000,34.269939,107589700
2015-12-01,38.040001,38.169998,35.919998,36.720001,33.334892,257179000
2016-01-01,36.110001,36.169998,32.220001,34.689999,31.684614,267420100
2016-02-01,34.400002,34.750000,31.950001,33.619999,30.707317,219905100
2016-03-01,34.090000,36.400002,34.029999,35.880001,32.771519,167520100
2016-04-01,35.150002,37.700001,34.669998,36.709999,33.676895,128146700
2016-05-01,37.009998,37.060001,35.549999,36.599998,33.575977,184028000
2016-06-01,36.459999,37.639999,33.009998,35.360001,32.438438,246614700
2016-07-01,35.389999,36.910000,34.169998,36.830002,34.251503,138761000
2016-08-01,36.770000,37.700001,36.099998,36.980000,34.391003,140754800
2016-09-01,37.180000,38.180000,36.259998,37.410000,34.790897,147476700
2016-10-01,37.349998,37.529999,36.070000,36.509998,34.113361,143375500
2016-11-01,36.669998,36.669998,35.520000,35.959999,33.599464,157603800
2016-12-01,35.970001,37.459999,35.799999,36.540001,34.141388,201802000
2017-01-01,36.720001,38.259998,36.650002,37.880001,35.684494,179913300
2017-02-01,38.099998,38.790001,37.820000,38.279999,36.061306,133113100
2017-03-01,38.520000,39.639999,38.160000,39.299999,37.022190,199052800
2017-04-01,39.240002,40.330002,38.779999,40.169998,37.986931,158891100
2017-05-01,40.250000,41.720001,40.250000,41.540001,39.282490,182314000
2017-06-01,41.689999,42.250000,40.970001,41.320000,39.074444,190162700
2017-07-01,41.290001,42.619999,40.880001,42.509998,40.671349,133976700
2017-08-01,42.820000,42.860001,41.730000,42.520000,40.680916,153620000
2017-09-01,42.720001,43.580002,42.160000,43.410000,41.532421,138173600
2017-10-01,43.279999,44.220001,43.189999,44.180000,42.443485,132901300
2017-11-01,44.400002,44.790001,43.410000,44.560001,42.808552,173171000
2017-12-01,44.419998,45.060001,43.980000,44.860001,43.096760,155540600
2018-01-01,45.040001,47.889999,44.990002,46.990002,45.582886,205495500
2018-02-01,46.919998,47.160000,42.529999,44.590000,43.254753,288344600
2018-03-01,44.349998,45.349998,43.290001,44.250000,42.924934,213977200
2018-04-01,44.070000,45.490002,43.310001,44.810001,43.631367,180171000
2018-05-01,44.860001,45.740002,43.610001,44.169998,43.008198,154351000
2018-06-01,44.509998,45.220001,42.310001,42.900002,41.771606,192675000
2018-07-01,42.240002,44.049999,42.209999,43.880001,43.263386,164152600
2018-08-01,43.849998,43.939999,41.570000,43.119999,42.514065,177437800
2018-09-01,42.590000,43.990002,41.770000,43.270000,42.661961,146145500
2018-10-01,43.450001,43.520000,38.380001,39.549999,39.135277,356421900
2018-11-01,39.889999,40.889999,38.689999,39.750000,39.333179,314984100
2018-12-01,40.360001,40.389999,35.740002,37.099998,36.710964,750759200
2019-01-01,36.639999,40.029999,36.599998,39.869999,39.869999,385497300
2019-02-01,39.830002,41.209999,39.139999,40.799999,40.799999,192656500
2019-03-01,41.070000,41.730000,39.990002,40.740002,40.740002,145044600
